track_id,track_name,track_artist,track_popularity,track_album_release_date,danceability,energy,key,loudness,mode,valence,tempo,duration_ms,song_percentile,duration_min
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,83,2019-11-22,0.459,0.575,3,-4.858,1,0.183,111.881,215107,97.523670793882,3.5851166666666665
7COXchtUOMd6uIT6HvmRaI,i'm so tired...,Lauv,83,2019-01-24,0.599,0.733,11,-7.058,1,0.534,102.211,162583,97.523670793882,2.7097166666666666
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),Avicii,83,2019-06-06,0.802,0.645,5,-6.181,0,0.376,100.001,157202,97.523670793882,2.620033333333333
5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,Baby Keem,83,2019-07-19,0.83,0.564,1,-7.822,1,0.107,85.042,129882,97.523670793882,2.1647
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Roddy Ricch,83,2019-12-06,0.831,0.499,11,-8.442,0,0.511,97.956,220487,97.523670793882,3.6747833333333335
735RSTb2xbtWbDtKD9XDYi,Somebody,Internet Money,83,2019-10-11,0.63,0.671,6,-6.659,0,0.333,89.921,174333,97.523670793882,2.90555
7tgjDlQsMR8RvkdlNCJA58,6 Kiss,Trippie Redd,83,2019-11-22,0.687,0.449,2,-10.061,1,0.229,142.048,199437,97.523670793882,3.32395
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,83,2019-10-31,0.741,0.87,6,-3.494,0,0.663,184.194,254723,97.523670793882,4.245383333333334
7LGWmZaoS7jZJ5tEi9EcDi,HAD ENOUGH (feat. Quavo & Offset),Don Toliver,83,2019-12-27,0.75,0.789,2,-4.578,1,0.673,147.957,157133,97.523670793882,2.6188833333333332
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),Young Thug,83,2019-05-23,0.796,0.586,4,-6.946,0,0.179,97.981,200107,97.523670793882,3.3351166666666665
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),Young Thug,83,2019-08-16,0.855,0.651,0,-8.044,0,0.559,111.997,193027,97.523670793882,3.2171166666666666
4fj7e6Tc48Bmomwyz2Z2XC,Te Quemaste,Manuel Turizo,83,2019-08-23,0.729,0.773,0,-2.486,1,0.718,176.053,199091,97.523670793882,3.3181833333333333
7anSoGdgtmJTAPZBzcPhO6,Cuaderno,Dalex,83,2019-05-10,0.681,0.648,1,-5.021,0,0.687,172.019,286507,97.523670793882,4.7751166666666665
4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,DJ Luian,83,2019-03-28,0.857,0.647,11,-4.152,0,0.553,95.982,267500,97.523670793882,4.458333333333333
684EjRHwNsZQ9hCQxL4NYL,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dimelo Flow,83,2019-08-30,0.747,0.647,9,-3.234,1,0.478,87.988,233113,97.523670793882,3.8852166666666665
2B94bbI1a4LyBpK1439oP7,Cuerpo en Venta,Noriel,83,2019-08-09,0.696,0.601,11,-5.749,1,0.408,91.924,254413,97.523670793882,4.240216666666667
1LIqNVhaIgxXUt2eVoIQJ3,HP,Maluma,83,2019-05-17,0.837,0.791,4,-3.157,0,0.618,91.98,184436,97.523670793882,3.073933333333333
4QIo4oxwzzafcBWkKjDpXY,xanny,Billie Eilish,83,2019-03-29,0.521,0.125,9,-17.832,1,0.0528,111.554,243725,97.523670793882,4.062083333333334
4Yxc55NX3tAXC2mHRAhtcW,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,83,2019-11-27,0.376,0.43,0,-6.585,0,0.129,77.599,177323,97.523670793882,2.9553833333333333
3M9Apu4OZfylLTFKvgEtKa,Ritual,Tiësto,82,2019-05-31,0.647,0.726,3,-4.389,0,0.767,114.996,198996,97.15950473415877,3.3166
6RyuoOJXNzlVWpfC5xQyeI,Alocao (With Bad Gyal),Omar Montes,82,2019-10-24,0.673,0.752,11,-4.705,0,0.699,178.005,209320,97.15950473415877,3.4886666666666666
5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,82,2019-09-27,0.693,0.564,1,-3.857,0,0.574,185.913,210901,97.15950473415877,3.5150166666666665
0rFQ5cKYJ9WtHSKp9sxVYt,Heartless (feat. Morgan Wallen),Diplo,82,2019-08-16,0.764,0.555,11,-6.414,1,0.255,111.004,169227,97.15950473415877,2.82045
6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),benny blanco,82,2019-08-30,0.731,0.65,0,-5.286,1,0.605,154.968,177847,97.15950473415877,2.9641166666666665
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,82,2019-11-15,0.456,0.828,1,-6.225,1,0.313,116.719,189132,97.15950473415877,3.1522
6YfTl5YupXOQBKiJJLrxcw,Death (feat. DaBaby),Trippie Redd,82,2019-11-12,0.802,0.82,10,-5.969,0,0.613,164.005,172196,97.15950473415877,2.8699333333333334
3RZftiuTcLOqpsd8ZlwNhr,Hop Off A Jet (feat. Travis Scott),Young Thug,82,2019-12-20,0.823,0.476,7,-8.951,1,0.353,144.998,174067,97.15950473415877,2.901116666666667
2Xo3rLHjXfdb4avN68aQyi,BEST ON EARTH (feat. BIA),Russ,82,2019-10-18,0.568,0.764,5,-3.465,0,0.625,179.985,160720,97.15950473415877,2.6786666666666665
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,82,2019-12-27,0.594,0.676,2,-5.808,1,0.472,143.477,181145,97.15950473415877,3.019083333333333
3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,Lil Uzi Vert,82,2019-04-09,0.729,0.603,6,-6.736,0,0.207,134.972,243976,97.15950473415877,4.0662666666666665
2zjGJ0dChMR0KxBZS15aqo,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,82,2019-06-28,0.883,0.525,2,-8.054,0,0.312,99.978,174100,97.15950473415877,2.901666666666667
0RLLvYBopDwooCyvnTwgYu,F.N,Lil Tjay,82,2019-10-11,0.567,0.515,6,-10.265,0,0.321,120.1,224000,97.15950473415877,3.7333333333333334
1tpbAGsGpZee5jDHMcLrUJ,Bellaquita,Dalex,82,2019-09-06,0.584,0.698,8,-3.961,1,0.765,166.047,204787,97.15950473415877,3.413116666666667
7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),French Montana,82,2019-09-27,0.773,0.836,9,-2.326,0,0.497,112.01,201271,97.15950473415877,3.3545166666666666
1GBLO0NFODuL31A5fgw0uR,No Se Me Quita (feat. Ricky Martin),Maluma,82,2019-05-17,0.864,0.869,7,-2.963,1,0.853,99.988,219933,97.15950473415877,3.66555
5W83ErFkO3aKAIS1WMi6u0,Secreto,Anuel AA,82,2019-01-15,0.807,0.803,11,-4.156,1,0.706,91.987,258800,97.15950473415877,4.3133333333333335
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,82,2019-04-05,0.901,0.4,0,-8.575,1,0.346,135.984,197573,97.15950473415877,3.292883333333333
4o1DxRjMCHDwBiOKv88rOl,B11 (feat. Myke Towers),Rvssian,82,2019-09-18,0.759,0.717,0,-5.014,1,0.195,99.946,251929,97.15950473415877,4.198816666666667
4BCPItsB94KDLuERZT3aNM,Fresa,TINI,82,2019-09-06,0.781,0.866,5,-3.493,0,0.864,95.993,165646,97.15950473415877,2.7607666666666666
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,Billie Eilish,82,2019-03-29,0.939,0.305,8,-10.952,0,0.563,100.029,179889,97.15950473415877,2.99815
4CxFN5zON70B3VOPBYbd6P,you were good to me,Jeremy Zucker,82,2019-05-03,0.561,0.0848,2,-15.099,1,0.206,102.128,219147,97.15950473415877,3.65245
4GGSmoTmc5LClrowB4SmEw,Mind Is A Prison,Alec Benjamin,82,2019-12-12,0.636,0.661,5,-5.217,0,0.694,151.148,162034,97.15950473415877,2.7005666666666666
6fenHIxXuuzKB55wY4WCHP,God Is A Dancer (with Mabel),Tiësto,82,2019-09-20,0.774,0.747,1,-3.908,0,0.833,119.964,168125,97.15950473415877,2.8020833333333335
1uryupl9hqVZYurJwH4G9k,3 Batidas - Ao Vivo,Guilherme & Benuto,82,2019-08-16,0.552,0.709,8,-5.435,1,0.528,117.582,157186,97.15950473415877,2.6197666666666666
4PkIDTPGedm0enzdvilLNd,Sixteen,Ellie Goulding,81,2019-04-12,0.669,0.801,8,-5.445,1,0.541,109.919,201072,96.76620538965769,3.3512
4NSW0Km5ZG60L8FthUebPJ,What I Like About You (feat. Theresa Rex),Jonas Blue,81,2019-03-22,0.46,0.8,1,-3.584,1,0.553,102.46,220396,96.76620538965769,3.6732666666666667
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,2019-07-05,0.765,0.906,8,-2.097,0,0.95,96.071,184558,96.76620538965769,3.0759666666666665
24nK8tW7Pt3Inh2utttuoG,HIP,Mamamoo,81,2019-11-14,0.782,0.731,3,-4.581,0,0.824,138.032,195307,96.76620538965769,3.255116666666667
5Cbo7oz78gqkzV3EAM63VA,+,Aitana,81,2019-12-17,0.561,0.666,8,-4.243,1,0.675,160.019,219367,96.76620538965769,3.6561166666666667
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Surfaces,81,2019-01-06,0.878,0.525,5,-6.832,1,0.694,112.022,158571,96.76620538965769,2.64285
0y675KDleCZEudjoeL1sQQ,Feelings,Lauv,81,2019-09-19,0.694,0.466,9,-6.758,1,0.246,103.018,189613,96.76620538965769,3.1602166666666665
44ADyYoY5liaRa3EOAl4uf,Slide Away,Miley Cyrus,81,2019-08-16,0.53,0.538,5,-6.672,1,0.288,148.051,233654,96.76620538965769,3.894233333333333
4tNXntkAzQ5A2dfYRYGIIQ,Easier,5 Seconds of Summer,81,2019-05-23,0.505,0.428,5,-5.604,1,0.618,175.813,157493,96.76620538965769,2.6248833333333335
4poybupy26pTWPr9zY1i7h,Some Say,Nea,81,2019-09-06,0.779,0.342,3,-6.316,0,0.482,104.993,175602,96.76620538965769,2.9267
2GdxQw8NwoeH8tKySg6nym,Torn,Ava Max,81,2019-08-19,0.664,0.831,2,-4.472,0,0.696,125.058,198006,96.76620538965769,3.3001
4ZT9FnbFu1PaBfV3itxiqT,I,Lil Skies,81,2019-03-01,0.649,0.453,6,-7.28,1,0.431,99.183,181891,96.76620538965769,3.0315166666666666
09TZsMHXEtQkdmMJZPLKup,UP THE SMOKE (with Offset),Stunna 4 Vegas,81,2019-11-08,0.907,0.765,4,-7.043,1,0.896,142.992,188048,96.76620538965769,3.134133333333333
1GeNui6m825V8jP4uKiIaH,Bad Bad Bad (feat. Lil Baby),Young Thug,81,2019-08-16,0.974,0.596,6,-8.888,1,0.892,111.959,149040,96.76620538965769,2.484
5j1yOqWONR9T6l43AzJ6Es,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,81,2019-11-25,0.757,0.673,1,-8.513,1,0.574,92.958,185806,96.76620538965769,3.0967666666666664
5dhQeuLGmlhfwlI6BWfSpo,Roller,Apache 207,81,2019-08-23,0.928,0.758,10,-6.471,0,0.729,128.005,158853,96.76620538965769,2.64755
09nSCeCs6eYfAIJVfye1CE,Oye,TINI,81,2019-10-11,0.683,0.51,7,-7.894,0,0.255,95.08,173021,96.76620538965769,2.8836833333333334
1E1YyZjbteIz2XQyLvtRxD,Skifahren (feat. Joshi Mizu),The Cratez,81,2019-11-15,0.719,0.705,5,-6.891,0,0.435,133.927,162651,96.76620538965769,2.71085
4wJFExEZZo62tmwTM9ENDR,Oye Pablo,Danna Paola,81,2019-08-29,0.699,0.65,5,-4.281,0,0.52,179.84,177747,96.76620538965769,2.96245
0wMs7DPFOnToNAoecvAFQc,Uniforme,Rich Music LTD,81,2019-10-11,0.739,0.863,9,-3.667,1,0.773,173.946,279280,96.76620538965769,4.6546666666666665
0i9oiUkWOgvtnjkr0fa3XN,Piensan,Myke Towers,81,2019-09-13,0.677,0.722,2,-4.443,0,0.786,172,173452,96.76620538965769,2.8908666666666667
7FbKipScVxkjQxQXwTd0gL,Coronao Now,El Alfa,81,2019-11-07,0.941,0.729,6,-7.56,0,0.718,118.026,217881,96.76620538965769,3.63135
26Qhn2T88XqVinXQpmSarj,Atrévete,Nicky Jam,81,2019-11-01,0.552,0.675,11,-3.824,1,0.586,183.785,198320,96.76620538965769,3.3053333333333335
2rTnVB1bvwxHtaIl4uVu7f,Slide,H.E.R.,81,2019-09-27,0.827,0.469,10,-9.141,0,0.196,97.028,238321,96.76620538965769,3.9720166666666668
7qvsl2pYzrsYgPeFBN5jxp,Juicy,Doja Cat,81,2019-08-15,0.786,0.658,0,-2.61,1,0.458,170.037,202333,96.76620538965769,3.3722166666666666
7qEKqBCD2vE5vIBsrUitpD,ilomilo,Billie Eilish,81,2019-03-29,0.855,0.423,5,-15.044,0,0.572,120.02,156371,96.76620538965769,2.6061833333333335
0tMSssfxAL2oV8Vri0mFHE,listen before i go,Billie Eilish,81,2019-03-29,0.319,0.0561,0,-23.023,1,0.082,79.764,242652,96.76620538965769,4.0442
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),R3HAB,80,2019-04-05,0.733,0.859,9,-5.03,0,0.52,124.948,147840,96.34377276037873,2.464
0vrmHPfoBadXVr2n0m1aqZ,Heaven,Avicii,80,2019-06-06,0.592,0.873,9,-5.65,1,0.516,122.011,277262,96.34377276037873,4.621033333333333
7BuSE9uTIw931wtZYzvZcQ,Runaway,Sebastian Yatra,80,2019-06-21,0.756,0.851,2,-3.33,1,0.934,75.014,200693,96.34377276037873,3.344883333333333
0Z26mbSHJ1dkUu7g9DDgif,Trigger,Major Lazer,80,2019-10-24,0.57,0.585,8,-7.041,1,0.378,97.285,171987,96.34377276037873,2.86645
4fwo6czG5nvOQMzhOto1ya,Lonely (with Jonas Brothers),Diplo,80,2019-09-27,0.738,0.717,1,-5.121,1,0.5,98.047,139813,96.34377276037873,2.330216666666667
1JRK7srBWUtAW7dPabKBwJ,Teeth,5 Seconds of Summer,80,2019-08-21,0.755,0.448,3,-2.993,0,0.431,139.028,204887,96.34377276037873,3.4147833333333333
6UjZ2Yx2g2a52XxiA8ONxZ,Outnumbered,Dermot Kennedy,80,2019-06-13,0.614,0.684,0,-5.79,1,0.258,156.85,245700,96.34377276037873,4.095
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,80,2019-10-04,0.726,0.408,11,-6.606,0,0.459,115.918,143227,96.34377276037873,2.3871166666666666
7vgv8KZBSo0TPzyIWG9yzV,Salt,Ava Max,80,2019-12-12,0.693,0.835,6,-3.242,1,0.743,128.052,180283,96.34377276037873,3.0047166666666665
3eng6TJxpqjvDkxRpnfnhB,Big Plans,Why Don't We,80,2019-01-17,0.693,0.604,11,-5.279,1,0.651,75.014,179930,96.34377276037873,2.9988333333333332
0jBJIQuToUUOEx7JJkiPzm,How I Move (feat. Lil Baby),Flipp Dinero,80,2019-11-15,0.826,0.635,5,-5.181,0,0.808,119.954,224916,96.34377276037873,3.7486
35Xf2ABjPzUXKz19akd7Jj,Famous Hoes,NLE Choppa,80,2019-12-10,0.732,0.627,4,-5.693,0,0.332,81.481,135460,96.34377276037873,2.2576666666666667
7A20WnLkjtZU2d7hIB6Ziu,Start Wit Me (feat. Gunna),Roddy Ricch,80,2019-12-06,0.886,0.479,4,-8.054,0,0.408,130.029,158692,96.34377276037873,2.6448666666666667
6vWEAOUSxohKxhp0K1BsxL,Mixed Personalities (feat. Kanye West),YNW Melly,80,2019-01-18,0.661,0.44,2,-9.104,1,0.352,149.937,230400,96.34377276037873,3.84
76IVpz47q3ghkxoUeTTEKb,COLT,Samra,80,2019-12-05,0.544,0.53,9,-6.168,0,0.184,90.093,179813,96.34377276037873,2.9968833333333333
6416zJN0FGPmh1Ph4BH2h3,KEIN SCHLAF,Nimo,80,2019-12-05,0.606,0.715,11,-5.608,1,0.393,174.049,200493,96.34377276037873,3.34155
2RaKlveGCllSaXloN8kmzV,Alien,RIN,80,2019-12-06,0.835,0.601,6,-6.411,1,0.853,137.998,208947,96.34377276037873,3.48245
5ravc2aiNoYmu9m37diYXW,Start Wit Me (feat. Gunna),Roddy Ricch,80,2019-10-25,0.886,0.479,4,-8.054,0,0.408,130.029,158692,96.34377276037873,2.6448666666666667
7q3NthaBqFI6s0WnAlnIvq,Velitas,Darell,80,2019-07-12,0.819,0.596,2,-7.009,1,0.622,165.951,225542,96.34377276037873,3.7590333333333334
5ls62WNKHUUrdF3r1cv83T,emotions,iann dior,80,2019-05-22,0.63,0.63,9,-6.211,1,0.163,80.512,131213,96.34377276037873,2.1868833333333333
41MCdlvXOl62B7Kv86Bb1v,Empty,Juice WRLD,80,2019-03-08,0.745,0.561,0,-4.869,1,0.449,77.557,248431,96.34377276037873,4.140516666666667
0UQwlF2pRkr1lMN6kNNUj3,La Boca,Mau y Ricky,80,2019-05-03,0.618,0.795,2,-1.8,1,0.76,185.901,206279,96.34377276037873,3.4379833333333334
7MRU4vOkywuhZ9kbFiPuiu,Si Supieras,Daddy Yankee,80,2019-06-28,0.691,0.894,9,-1.681,0,0.623,184.019,241880,96.34377276037873,4.031333333333333
5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),Jorja Smith,80,2019-08-16,0.757,0.737,4,-6.728,0,0.635,98.057,207031,96.34377276037873,3.4505166666666667
6X29iaaazwho3ab7GNue5r,8,Billie Eilish,80,2019-03-29,0.735,0.235,3,-13.239,1,0.462,62.446,173202,96.34377276037873,2.8867
6qL5UWxRSQYml9O99ozoLv,Love Songs - Bonus,Kaash Paige,80,2019-11-15,0.641,0.355,5,-10.599,1,0.453,120.032,148640,96.34377276037873,2.477333333333333
1hCTxutVVYvggAQcUUUZAT,Put A Little Love On Me,Niall Horan,80,2019-12-06,0.584,0.465,10,-4.88,1,0.299,95.969,224586,96.34377276037873,3.7431
3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),Summer Walker,80,2019-10-04,0.679,0.728,5,-3.092,0,0.46,152.001,181013,96.34377276037873,3.0168833333333334
4k20Ie47EcWtS4wMBn8w8S,Invocada (Participação especial de Léo Santana) - Ao vivo,Ludmilla,80,2019-05-31,0.776,0.864,1,-4.281,1,0.701,134.992,157494,96.34377276037873,2.6249
3y3brCCecHC3Db18aIOnny,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,79,2019-04-19,0.591,0.705,9,-6.519,0,0.27,121.799,215316,95.65914056809905,3.5886
7sYAS4CpbV90oSemgaEQat,On & On,Alok,79,2019-11-22,0.747,0.776,10,-5.898,0,0.67,125.07,147027,95.65914056809905,2.45045
7N06jo3EnV792VFaG8vuW6,Close Your Eyes,Felix Jaehn,79,2019-11-22,0.818,0.823,11,-3.563,0,0.52,128.136,160794,95.65914056809905,2.6799
1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,79,2019-02-28,0.541,0.468,10,-4.039,0,0.69,95.266,158027,95.65914056809905,2.633783333333333
6uW0PIRcyZLvkoonm763xD,Contando Lunares (feat. Cruz Cafuné),Don Patricio,79,2019-01-27,0.856,0.523,4,-10.481,0,0.709,105.935,219667,95.65914056809905,3.6611166666666666
5YvcUK2eXJ2OllqDuEg18S,Finally // beautiful stranger,Halsey,79,2019-12-06,0.626,0.55,9,-5.105,0,0.123,133.976,221096,95.65914056809905,3.6849333333333334
1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones and I,79,2019-05-10,0.825,0.593,6,-6.401,0,0.54,98.078,209755,95.65914056809905,3.4959166666666666
1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,79,2019-09-13,0.703,0.594,5,-6.146,0,0.475,153.848,114893,95.65914056809905,1.9148833333333333
1HimGOB6BjOaCQYMIF1xtU,What Am I,Why Don't We,79,2019-08-23,0.614,0.647,0,-4.681,0,0.368,163.862,184665,95.65914056809905,3.07775
4cZ3UsiKd1kUQIaq4BFIj2,No One Compares To You,Jack & Jack,79,2019-01-25,0.7,0.748,1,-6.044,1,0.631,111.939,182920,95.65914056809905,3.0486666666666666
0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B,79,2019-02-15,0.747,0.57,1,-6.711,1,0.65,133.992,200890,95.65914056809905,3.3481666666666667
6habFhsOp2NvshLv26DqMb,Despacito,Luis Fonsi,79,2019-02-01,0.655,0.797,2,-4.787,1,0.839,177.928,229360,95.65914056809905,3.8226666666666667
4dZTZbmJBCCofAExHwefda,Lottery (Renegade),K CAMP,79,2019-06-21,0.915,0.556,1,-8.601,1,0.67,148.964,170947,95.65914056809905,2.8491166666666667
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,79,2019-08-09,0.606,0.799,9,-4.452,1,0.638,103.014,232907,95.65914056809905,3.8817833333333334
364spZLB5bhNlnPrzvUB41,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,79,2019-11-15,0.512,0.623,9,-6.553,0,0.219,112.15,183589,95.65914056809905,3.059816666666667
5rU6kDNXZLXIinFezpbWbO,Tap (feat. Meek Mill),NAV,79,2019-03-26,0.901,0.676,2,-7.033,1,0.452,85.018,148278,95.65914056809905,2.4713
5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,79,2019-08-09,0.872,0.814,0,-4.568,1,0.57,98.985,199427,95.65914056809905,3.3237833333333335
3s4mrPrEFFPF0LmAfutW0n,The London (feat. J. Cole & Travis Scott),Young Thug,79,2019-08-16,0.784,0.517,4,-8.981,0,0.206,97.991,200187,95.65914056809905,3.33645
4etKC4ngPKsQDHUMnYgV3A,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,79,2019-11-08,0.591,0.8,1,-4.956,1,0.596,139.473,175462,95.65914056809905,2.924366666666667
3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),Dave,79,2019-03-08,0.812,0.496,9,-5.969,0,0.55,109.979,241293,95.65914056809905,4.02155
2LgsKzO8lCeXk0TMd9veWW,Vor der Tür,Gzuz,79,2019-12-23,0.856,0.726,4,-6.263,0,0.197,100.953,171020,95.65914056809905,2.8503333333333334
6Y7ZEVr7lgO8FKGk2vZ2hi,Nur zur Info,Ufo361,79,2019-12-20,0.733,0.365,8,-11.893,1,0.227,88.881,142232,95.65914056809905,2.3705333333333334
2M39v73rNJmAXUXIW0oagP,Der Bratan bleibt der gleiche,Capital Bra,79,2019-11-28,0.612,0.704,0,-4.147,0,0.672,96.015,192147,95.65914056809905,3.20245
3uhTOxvu2h2YEm0uPNF2vi,Doch in der Nacht,Apache 207,79,2019-10-25,0.901,0.832,9,-6.906,0,0.708,130.994,191760,95.65914056809905,3.196
5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),Quality Control,79,2019-08-16,0.97,0.463,10,-7.259,1,0.46,108.003,142417,95.65914056809905,2.3736166666666665
7f1zjZG77S891Uv4O68yfk,Baby Sitter (feat. Offset),DaBaby,79,2019-03-01,0.852,0.73,1,-5.803,1,0.394,92.506,157693,95.65914056809905,2.628216666666667
5YxP1CkunbhUQVvctFOHa7,fuck 3x,tha Supreme,79,2019-11-15,0.655,0.814,5,-5.472,0,0.69,180.082,161266,95.65914056809905,2.6877666666666666
3MkdA6vwF0ifRl86yzTlJW,Kenny G,Matuê,79,2019-09-04,0.417,0.767,9,-3.31,1,0.152,72.573,189600,95.65914056809905,3.16
1EoEU4HY57qaITp06TkC6B,Goteo,Duki,79,2019-08-07,0.473,0.779,1,-3.725,1,0.438,108.287,164458,95.65914056809905,2.7409666666666666
0jeS8PyyIRAG0A3t5DtL71,La Playa,Myke Towers,79,2019-04-09,0.796,0.683,10,-2.754,0,0.353,140.108,207731,95.65914056809905,3.4621833333333334
2ktxr00GpTtbMNeBjNeY8D,Who Needs Love,Trippie Redd,79,2019-11-22,0.85,0.516,0,-7.664,0,0.874,108.963,158532,95.65914056809905,2.6422
13ZyrkCDmRz5xY3seuAWYk,Hear Me Calling,Juice WRLD,79,2019-03-08,0.699,0.687,7,-3.997,0,0.499,88.932,189977,95.65914056809905,3.1662833333333333
7hynhxDoDpgMIV12JuVtNa,UN PESO,J Balvin,79,2019-06-28,0.627,0.675,5,-7.125,0,0.961,79.31,277107,95.65914056809905,4.61845
37eGbhE1xVFSvcKkqGb6i1,Contra La Pared,Sean Paul,79,2019-03-14,0.828,0.588,2,-7.14,1,0.598,94.052,224681,95.65914056809905,3.744683333333333
0x1k6gSTSxaLxe0F2IThaX,Detente,Mike Bahía,79,2019-11-15,0.736,0.585,7,-4.617,1,0.363,171.932,181845,95.65914056809905,3.03075
5e50NiIlOc2YJIftHzoehd,MALA SANTA,Becky G,79,2019-10-18,0.851,0.701,9,-3.649,1,0.527,98.039,173827,95.65914056809905,2.897116666666667
